Topic ID,Discussion ID,Argument ID,Is Argument?,Stance,Relevance,Logical Quality,Rhetorical Quality,Dialectical Quality,Conclusion,Premise,Comment
0021,00023138,00000006,True,Con,3,2,3,3,God Probably Exists,"Eternalism By definition (R1), God is the creator of the universe. If the universe is eternal and never began to exist, then God does not exist. In order for the universe to begin to exist; past, present, and future must exist distinctly. But they don’t, because when you take motion into account, time is no longer constant. By this I mean that the time at which an event occurs depends on the observer’s motion, speed, and distance. An observer’s “now” it different from the event’s “now”, and thus all instances of time are fused into a concept called space-time. This video gives you a great visual of the concept. Since past, present, and future do not exist distinctly, the universe did begin to exist. Thus God does not exist. Reverse Modal Ontological Argument Logical possibility=anything that does not contradict logic (e.g. married bachelors, squared circles, etc.) World=a possible version of reality 1) The nonexistence of God is a logical possibility 2) Since the nonexistence of God is a logical possibility, there is a possible world in which God does not exist. 3) If there is a possible world in which God does not exist, God does not exist in all worlds. 4) If God is nonexistent in all worlds, he is nonexistent in our world 5) God does not exist. Clarification of 3) Think backwards, if God were to exist in a possible world, he would exist in all possible worlds because he is omnipotent. Thus, if there is any possible world in which a god does not exist, the claim is negated. There is, thus, working backwards, he does not exist in any.",
0021,00024173,00000005,True,Con,4,3,2,3,The problem of evil has no valid defense.,"I thank DakotaKrafick for creating this debate Resolution/What this debate is about I as the Con will seek to show that there is no logical contradiction and/or impossibility of the existence of God and the existence of Evil. If I can show this, then this would show that the problem of evil does have a valid defense and thus the resolution is negated. The existence of God and the existence of Evil Pro claims that the existence of evil and the existence of God is a logical contradiction, but there is no EXPLICIT logical contradiction in these two claims. An additional premise of the possibility of God having morally sufficient reason to allow evil helps highlight the logical compatibility of the existence of God and the existence of Evil. 1) God exists 2) It is possible for God to have morally sufficient reason to allow evil to exist 3) Evil exists In order to claim that the existence of evil proves God does not exist, Pro would have to prove that it is impossible for God to have morally sufficient reason to allow evil. Until proven other wise, the possibility that God has morally sufficent reason to allow evil is a valid defense to the problem of evil and thus the resolution is negated. Over to you Pro.",Rather difficult to understand since handles of other debate participants seem to be mixed in that are not too clearly separable from content terms (which is why I gave some lower scores)
0021,00026893,00000006,True,Con,3,3,2,3,Evil proves God does not exist,"My opponent will argue that ""Evil proves God does not exist"" I will be arguing that the existence of evil does not prove Gods non existence. Definition of God - Its existence is uncaused, morally good, all powerful, all knowing, personal, the prime/first mover Opening Statement.......... The existence of evil has been used as a ""proof"" against Gods' non existence for a long time, by arguing the impossibility of God existing and evil existing. This argument can be summarized as........... 1) Evil can only exist if God does not exist 2) Evil does exist 3) Therefore God does not exist But why accept the mutual exclusivity of the first premise ? In the absence of proving this mutually exclusivity, at the very least God existing and evil existing is shown to be possible. My counter argument for now is...... 1) God existing and evil existing has not be shown to be mutually exclusive. 2) Therefore its possible that God exists even if evil exists. 3) Therefore the claim that ""Evil proves Gods' non existence"" is false. Seeing my opponent is the one arguing for Gods non existence based on evil existing I will leave it to them to make this argument in the affirmative.",OK-ish
0021,00033615,00000004,True,Con,4,3,2,3,The Christian God can not be proven,"""I am unable to prove the Christian God and very much doubt my opponent can either. Go"" Even if neither Pro or I can prove that the Christian God exists, this does not mean that his existence cannot be proven. If The Christian God exists, he is omnipotent: “With man this is impossible, but with God all things are possible.” ""For nothing will be impossible with God.” - Luke 1:37 ""Great is our Lord, and abundant in power; his understanding is beyond measure."" - Psalm 147:5 Since, if The Christian Go exists, he is omnipotent, then it follows necessarily from omnipotence that he could prove himself if he wanted to. Thus, if God exists, it would be necessarily true that The Christian God's existence can be proven. What does this mean? This means that the resolution, without additional support, begs the question against Christian Theism. Only if God does not exist, would it be true that The Christian God cannot be proven. This is because, once more, if The Christian God exists the he can be proven (he can prove himself); thus negating the resolution. Since the resolution presupposes that the Christian God does not exist, Pro must show that the Christian God does not exist, because the burden of proof is on Pro (it is not shared, as he started the debate). As it stands, the resolution has been negated. Vote Con.",
0021,00036079,00000001,True,Pro,3,3,2,3,The Existence of God,"I would first like to thank my opponent for defining his terms. I would like to argue that god does indeed exist, why? well for 1.) things beyond are understanding happen. 2.) faith has shaped our culture in so many ways that it seems denying the existence of god is denying the existence of man. 3.) all matter and life came from somewhere and the bible states that ""in the beginning god created the heavens and the earth"". I would like to see my opponent come up with a counter argument before we get more in depth with the religion and historic reasons as to why it is a proved fact that god does indeed exist. references: 1.",OK-ish but not really a very good argument
0021,00040644,00000003,True,Pro,1,3,2,1,The Existence of God,"Thanks to devient.genie for his contribution to the debate. Unfortunately, he seems to have completely ignored my argument. I’ll make this round short. The Thomistic Cosmological Argument Con ignored St. Thomas’s argument concerning motion, and so there is nothing to respond here. Con's Anti-Christian polemic Con then goes on to attack Christianity with multiple points. I’ll remind Con that we are debating the existence of God, not the truth of any particular religion. So even if Con’s case were coherent, it’s not relevant to the debate at hand. Concluding with “in other words, the christian story is a fairly tale, just like the other three examples we have examined,” Con has ignored my positive case for the existence of God and instead advanced three points in support of his anti-Christian polemic. Since Christianity is a revealed religion -- a religion that acknowledges divine revelation and intervention as fundamental to its authenticity -- its truth concerns both natural theology and revealed theology. However, the existence of God is by definition a matter relevant to natural theology; so, this debate only concerns natural theology. Since St. Thomas argued only from nature, and not from any sort of divine relevation, as proof of the existence of God, my thesis stands strong in the face of Con's barely coherent criticism. So it seems that devient.genie has completely missed the point of the debate.",To much meta-discussion and not really on-topic
0021,00042502,00000001,False,Pro,-2,-2,-2,-2,The existence of God,"I believe in the existence of a God, and Con will have to argue otherwise. This will not be a religious debate about which religion (or lack thereof) is right, it is purely about the concept of God. With that being said, I will use (and Con may also use) examples from religions to prove or disprove God's existence. For example, Con may argue that God doesn't exist because Christianity says so and so, but if I bring a counterargument from Judaism, and in a later round refute Judaism and bring an argument from Christianity then that is completely fine because the debate aims PURELY to prove or disprove God's existence, nothing more and nothing less. The debate structure is as follows: R1-Acceptance AND basic argument as to why God does not exist. R2-R4-Arguments R5-Conclusion/No new arguments I look forward to this debate.",None
0022,00008210,00000029,True,Not specified,4,4,4,4,Invaluable for aid in natural disasters/famine,"Bottled water means garbage Bottled water produces up to 1.5 million tons of plastic waste per year. According to Food and Water Watch, that plastic requires up to 47 million gallons of oil per year to produce. And while the plastic used to bottle beverages is of high quality and in demand by recyclers, over 80 percent of plastic bottles are simply thrown away. That assumes empty bottles actually make it to a garbage can. Plastic waste is now at such a volume that vast eddies of current-bound plastic trash now spin endlessly in the world’s major oceans. This represents a great risk to marine life, killing birds and fish which mistake our garbage for food. Thanks to its slow decay rate, the vast majority of all plastics ever produced still exist — somewhere.",
0022,00026191,00000001,True,Pro,2,2,2,2,Plastic bottles should be left out in the sun,Plastic bottles should be out in the sun because the plastic will melt in the water and it tastes better and better for you.,Rather irony but might not be too clear to a reader such that I give bad scores
0022,00044344,00000001,True,Pro,4,3,4,4,Glass bottles should replace plastic bottles,"Here are my reasons 1. Glass bottles are easier to clean and will not be thrown away easily. People will throw away plastic bottles after using, that's a waste. 2. Some of the plastic bottles are made with polycarbonate plastic. Polycarbonate plastic is now known to leach a compound called bisphenol A, or BPA, a chemical that mimics estrogen in the body and thus may cause developmental hormonal disruptions in young children.",
0022,00044344,00000002,True,Pro,4,4,3,4,Glass bottles should replace plastic bottles,"Plastic bottles are not hygiene enough. If the plastic bottles have a tiny gap, bacteria & viruses can hide in there and get into our body. Also,plastic is not biodegradable, but photodegradable. And in reality, most plastic does not ever disappear, but becomes long-lasting ""plastic dust"". When items like plastic bottles break down, they readily soak up (and release) toxins that then contaminate soil and water, as well as harming animals that ingest plastic fragments.",
0022,00044344,00000004,True,Con,3,2,2,3,Glass bottles should replace plastic bottles,"These sources say that USA uses 1500 plastic bottles on average per second, and in 2010, 42.6 billion plastic bottles were produced. Glass bottles would be too costly and can't replace plastic. Many people will die of dehyration because of your stupid idea. Increase the character limit!",a couple of off-topic sentences
0022,00044344,00000005,True,Con,4,3,3,4,Glass bottles should replace plastic bottles,"You will be the death of us all. If water was sold in plastic bottles, people would be forced to drink tap water and use other containers. You just can't produce enough glass to meet the demand. What's more, glass is extremely fragile and will break if I drop it, but plastic bottles won't. I know plastic bottles harm the environment, but glass bottles would take up even more energy and resources, which would do equal or more damage to the environment. Plastic bottles for life!",
0022,00044344,00000006,True,Con,4,3,3,4,Glass bottles should replace plastic bottles,"You can't say use aluminium, you have chosen to use glass to replace plastic bottles. Cans and bottles are nearly same. Plastic can be recycled and reused, glass once broken isn't reusable. Plastic is more durable than glass. Tap water needs to be boiled in certain areas to be drinkable, which would increase fuel consumption. Plus, plastic bottles can't be used as a weapon, but glass bottles can shed blood. Glass can reflect light and cause distraction, plastic can't. Overall, vote for con",
0023,00001364,00000001,True,Pro,4,3,4,4,The death penalty should be legal in all US states.,"For some, the death penalty could be less worse than jail. The death penalty is only used when absolutely needed, and sometimes it is the only rational/moral option. Even if a criminal was released from the death penalty/jail, it would be very hard for them to make a living. The death penalty can be painless. The death penalty provides disclosure for victims. If the death penalty is not in use, then America will end up spending more money trying to contain criminals from the outside world. Many lives could be saved by each execution of a guilty killer.",
0023,00010684,00000008,True,Con,4,4,4,4,Death Penalty,"Sorry about the forfeit, I have been very busy with finals. #1- It costs more for the death penalty than the cost of life in prison. California has spent more than $4 billion on capital punishment since it was reinstated in 1978. California spends an additional $184 million on the death penalty per year because of the additional costs of capital trials, enhanced security on death row, and legal representation.The study""s authors predict that the cost of the death penalty will reach $9 billion by 2030. #2- Innocent while on death row. The above link proves that inmates have been proven innocent while on death row, and sadly some have been killed and then later found innocent. #3- Who gets the death penalty? The above link shows that the majority of inmates are African Americans. Another part to the article shows that only people with little wealth who cannot afford a good lawyer get the death penalty rather than life without parole. #4- Deterrence. This link PROVES that the death penalty does NOT bring down crime rates. So why then would we implement a law that clearly is not working? The below links show the many other problems associated with the death penalty.",
0023,00011794,00000002,True,Pro,4,3,3,4,Death penalty,"The death penalty has a purpose. People who have killed many and even thousands cant be sentence to death? Death penalty should exist because when someone commits a crime that's so violent the end result can cause hundreds to die. If there is no death penalty then the maniac will still kill more people. Death penalty is used to get rid of bad people so bad that hundreds die. If you think the Death penalty is bad because it kills people you must not know what the purpose of it is. The death penalty is a way to put fear into the criminal and to put fear into others. Crime has decreased and the death penalty still lives. Several tests have shown that the death penalty is an effective deterrent of future crimes. Do people who commit heinous crimes, such as the bombers, really have human rights. To say that we are lowering ourselves to that level is wrong. Killing over 200 innocent lives. We have to look as well at the possibilities of these criminals committing crimes again. In Australia murder, on average, is imprisonment for 12 years. This means many murders are set free, able to commit further crimes. Benefits of death penalty - decreases jail over population - puts fear into other criminals and shows a purpose - It avenges innocent lives - It decreases crime. Without the death penalty -Over population of crime in jail - More criminals roam around - citizen would be feared. Probably could cause strikes on government, - Crime rate goes up It is on to you now",
0023,00020935,00000002,True,Pro,3,4,4,4,Death Penalty should be abolished in the US,"I don't think I have anything to say to that. My opponent presents a history of the death penalty. That is fantastic, but it is totally irrelevant. P1-Not an effective deterrent My opponent offers 0 evidence to contradict anything claimed about the effectiveness, or lack thereof, of the death penalty. If the death penalty is not effective, it should not remain legal. P2-Mistakes My opponent has failed to address anything about the mistakes made in sentencing and conviction of death penalty cases, or the instances of mistakes in actual the actual executions. If the death penalty cannot be administered constitutionally, and the law cannot be applied fairly without error, the death penalty should not remain law. P3-Cost My opponent didn't respond to any of the multiple studies about the expensiveness of the death penalty, or the fact that other means are cheaper. If the death penalty is not deterring crime, and many mistakes are made, then there should be no money wastefully spent on the death penalty because other means are cheaper. Barring any response to these points, I think the votes will have to go my way. The death penalty is not effective, it is not applied correctly, and it is not cheap. For these reasons it should be repealed.",
0023,00021712,00000007,True,Con,2,1,1,2,Death penalty,"However, there are other punishment that can make the murderer painful. Death penalty isn't only method to punish the murderer. Death is an unusual punishment. There are flaws in death penalty. People who are poor are the one who gets death penalty. People who are rich escaped from the death penalty or from the law.",
0023,00027718,00000002,True,Pro,4,4,4,4,Death penalty,"briauna forfeited this round. Con Since I have nothing to refute, I will address my opponent's first argument. I would like to note that it seems like my opponent simply added some ""smart"" sounding words to buff up her argument. ""The death penalty honors human dignity by treating the defendant as a free moral actor able to control his own destiny for good or for ill"" I do not see how killing someone allows the defendant to control his own destiny. ""But communities would plunge into anarchy if they could not act on moral assumptions less certain than that the sun will rise in the east and set in the west."" I agree, but this argument does virtually nothing to support the death penalty. My opponent has, in reality, done almost nothing to support the death penalty. I have no more to say, so I will sum up my arguments: 1. Death penalty is very expensive 2. Death penalty is unnecessary 3. Death penalty can be regarded as mercy, putting the guilty ""out of their misery"" instead of making them sit in jail 4. Death penalty goes against many religions 5. Death penalty does not ""scare"" criminals out of doing bad things 6. Death penalty is used randomly. It depends on the court, not the offense or crime that was committed 7. Innocents have been executed wrongly 8. There are no benefits to death penalty and my opponent has failed to convince me otherwise by providing very vague arguments Thank you for the debate.",same argument as before
0023,00027718,00000004,True,Con,4,3,4,4,Death penalty,"First, the death penalty is very expensive. In fact, more expensive than keeping the criminal in prison for life. In 2011, it was found that California spent a whopping $4 billion on capital punishment. This money could have been used to help the families of the victims instead of killing the offender. The death penalty goes against many religions who regard it as immoral. A study has shown that death penalty plays virtually no role in deterring criminals. Finally, one of the most obvious points, innocent people have been wrongly executed. This is a mistake that you cannot fix and is a terrible occurrence. If the death penalty was not in place, this would give investigators the time necessary to realize and declare the person innocent instead of just killing them. The death penalty is actually ""applied"" almost at random. It depends more on the politics and judges of the court than on the offense itself. Frankly, I see absolutely no benefits of the death penalty.",
0023,00027718,00000005,True,Con,4,4,4,4,Death penalty,"Since I have nothing to refute, I will address my opponent's first argument. I would like to note that it seems like my opponent simply added some ""smart"" sounding words to buff up her argument. ""The death penalty honors human dignity by treating the defendant as a free moral actor able to control his own destiny for good or for ill"" I do not see how killing someone allows the defendant to control his own destiny. ""But communities would plunge into anarchy if they could not act on moral assumptions less certain than that the sun will rise in the east and set in the west."" I agree, but this argument does virtually nothing to support the death penalty. My opponent has, in reality, done almost nothing to support the death penalty. I have no more to say, so I will sum up my arguments: 1. Death penalty is very expensive 2. Death penalty is unnecessary 3. Death penalty can be regarded as mercy, putting the guilty ""out of their misery"" instead of making them sit in jail 4. Death penalty goes against many religions 5. Death penalty does not ""scare"" criminals out of doing bad things 6. Death penalty is used randomly. It depends on the court, not the offense or crime that was committed 7. Innocents have been executed wrongly 8. There are no benefits to death penalty and my opponent has failed to convince me otherwise by providing very vague arguments Thank you for the debate.",
0023,00032178,00000001,True,Pro,4,4,4,4,The United States should Abolish the Death Penalty,"The death penalty is counter productive because in a criminal justice system like the United States people are bound to slip through the cracks who did not commit a crime, and be executed for a crime they didn't commit. Legal experts and statisticians from Michigan and Pennsylvania used the latest techniques to produce a PEER REVIEWED (that is very important for validity) study that showed that at least 4.1% of people who were given the death penalty since the 1970's were later proven as well as anything can be proven to be innocent. This is an impressive figure, because what this shows that, if the point of the death penalty is retribution for families of victims of murder, the death penalty is counter productive when people innocent of that crime are executed. Keep in mind, if you are pro death penalty you are accepting that some people who were innocent will slip through the cracks. Article: Study the article was based on: On top of the counter productivity, I have heard the argument that the death penalty actually costs less than a life sentence, but this is false on every front. 1) Until some one is finally executed the regular prison price is being paid while they are on death row, meaning a death penalty does not get rid of the prison cost. 2)It costs $2,000,000 to $5,000,000 in tax revenue for each death penalty case for trials and appeals, while for an entire 40 years in prison it costs $1,000,000-$1,250,000. So the death penalty is much more expensive than a life sentence.",
0023,00032440,00000001,False,Pro,-2,-2,-2,-2,Resolved: The United States of America should abolish the Death Penalty,"=Resolution= This debate will be about whether the United States should abolish the Death Penalty. ""The death penalty, i.e. capital punishment, is ""execution of an offender sentenced to death after conviction by a court of law of a criminal offense."" [1. Currently 32 states and the Federal government have a death penalty. [2. I will argue that the U.S should abolish the Death Penalty. while Con would argue against it, and support keeping the Death Penalty. No K's",None
0023,00033023,00000006,True,Con,2,3,1,2,The Death Penalty,First i will show you the outline of my case as to say that it is to prove in the hands of the government the death penalty can and has been used wrongly. 1. Establish that the death penalty has been used to convict innocent people and prove how it is given to people who have lesser offenses than murder. 2. That the there is not possible way to prevent a repeating offender till they actually repeat the offence. my burden of proof is to show the death penalty is used not only for the offences my opponent claims is justifiable and to show innocents can and has been convicted with the death penalty as well as prove that the death penalty is hypocritical to the laws of the state.,seems to be incomplete
0023,00034819,00000002,True,Pro,4,3,3,3,Death Penalty,"The death penalty is a useful and fair punishment. It shouldn't be used just to get rid of someone, but to repay what they did to someone else. If you murder, death penalty. Breaking and entering along with grand larceny, death penalty.",
0023,00044381,00000004,True,Con,4,3,2,4,Death penalty in U.S.A,"USA is the only western country in the world who has death penalty. 38 states in USA have death penalty. You cannot get a death penalty for every crime you make. The only crime where you can get a death penalty is if you commit a premeditated murder. I think that death penalty should be illegal in all the states in America, one of the reasons is, I think it is moral wrong, to kill another human no mater what the person has done. The 10 commandments say that, """"You shall not murder"""" I know that a person who get the death penalty have committed a murder but when the government kills a person with death penalty is that not a murder or what? I do not think it should be legal even though if you are the government. I think that it is human to make a mistake and a lot of the persons who get the death penalty have not committed more then one murder, so why shall they be killed for the crime they have committed, maybe when they have been drunk or something like that, I do not say that a person who has committed a crime do not have to be punished. I think that if you have committed a premeditated murder then you shall be sent to prison for lifetime instead of being killed (life time shall not be for the rest of your life only for a long time) and then they can sit in a prison and think about what they have done wrong. What do you think? I would like to hear your version of the death penalty:",
0024,00006623,00000001,False,Pro,-2,-2,-2,-2,Gun bans would not be very effective in the U.S.A,"=Resolution= Read before accepting So I will argue that on balance, Gun Bans will not be very effective in the U.S My opponent will argue on balance Gun Bans would be effective BOP is shared No K's' Definititions Effective - successful in producing a desired or intended result Gun Ban- So completely banning guns. Not just restrictions",None
0024,00025398,00000001,False,Pro,-2,-2,-2,-2,A complete gun ban in the US,I accept this debate. I will be arguing for a complete gun ban. I would request the Instigator to post the rules of the debate. I accept the BOP.,None
0024,00025398,00000004,True,Con,2,1,1,1,A complete gun ban in the US,its a bad idea to ban gun,
0024,00033405,00000001,False,Pro,-2,-2,-2,-2,Gun bans would not be very effective in the U.S.A,"=Resolution= Read before accepting So I will argue that on balance, Gun Bans will not be very effective in the U.S My opponent will argue on balance Gun Bans would be effective BOP is shared No K's' Definititions Effective - successful in producing a desired or intended result Gun Ban- So completely banning guns. Not just restrictions",None
0024,00034873,00000005,True,Con,4,4,3,4,Banning guns and gun control in the U.S,"Thank you for contending! Now many, which I gather you are one of, believe that banning guns will reduce crime rate and have great outcomes. However, this is not the case. By banning guns, you are only taking guns away from the law abiding citizens. Lets take someone who is on the run from the police because they have robbed a bank. Lets also suppose that the government has banned guns. They have already broken the law and decide that they will kill someone. If they have ALREADY broken a law, why do you think they would decide to follow the no guns law? Now I know you may say that if guns were banned no one would be able to get control of guns. But I have current proof that this is not the case. Meth is not a legal drug yet it is still used and up for purchase (black market). Before marijuana was legalized in Colorado, people were found using and owning marijuana. These are things that are banned and in marijuana's case controlled. Does it look like criminals care whether or not it is banned? I await your reply, Skeeter",
0024,00036432,00000007,True,Con,2,4,2,2,Guns should be banned in the US even for cops,"My opponent has argued that since banning guns, even for cops, will reduce gun deaths, that therefore we should ban them. However, he does not source any of his claims that banning guns would reduce gun deaths. Let's formalize his argument P1: If banning guns decreases death, then guns should be banned. P2: Banning guns does decrease death. C: Guns should be banned. In the form of a categorical syllogism.. P1: Whatever decreases deaths should be done. P2: Banning guns, even for cops, decreases deaths. C: Guns should be banned. He's argued for Premise 2, but not Premise 1 of either of these arguments. Why stop with guns? Children drown in bathtubs. Why not ban bathtubs? So my opponent has simply not defended the very controversial premises in his argument.",
0024,00036432,00000008,True,Con,4,4,3,4,Guns should be banned in the US even for cops,"So how many deaths does something have to cause before we ban it? What is the magic number? My opponent hasn't explained why guns should be banned, but bathubs shouldn't. He simply insists that they're different. My opponent states that Washington DC has a low murder rate because they banned guns. Well, look, Indianapolis has a much lower murder rate, and guns aren't banned there. There aren't even bans on assault weapons in Indiana (1). What basis do we have to believe that gangsters and shooters couldn't get guns if we banned them? Also, if we banned guns from police officers, they wouldn't be able to enforce the law. What if there were a female police officer going up against an enormous gangster? What if the gangs still had guns, and the police don't? Banning guns won't make guns magically disappear. Drugs are banned, but they still get into the US. So gangs will still have access to guns, and depriving police officers of guns will make them essentially ineffective. What are you going to do when a gang member has a gun, and is shooting people, but none of the police officers have guns? A Harvard Study concludes that there is no clear correlation with banning guns and with decreases in murder, suicide, etc. (2) My opponent simply hasn't met his burden, and what he's arguing for has absurd consequences. (1) (2)",Could not check the Harvard study
0024,00037704,00000001,True,Pro,4,4,4,4,guns should be banned,"1) Uses for guns The government cannot insure the complete safety of its people all the time, and for that reason, the right to own a gun comes in handy. A gun can help thwart a burglary, allows a person to respond to a lethal threat with equal force, possibly allow someone to stop a mass shooting from escalating if they are living in a concealed-carry region, and in very depopulated states like Wyoming and Alaska where people routinely have to hunt to get food, guns come in handy. Guns should not be banned since there are some good uses for them that justifies their existence 2) Impossibility of collecting all the guns if they are banned Lets say you ban guns. Great, now how do you go about actually collecting all of them? Just because you ban guns, that doesn't mean everyone will be willing to actually turn in their guns, even if given an incentive. There will be people who will hang on to their guns if they are banned, and since it would be literally impossible for the government to legally confiscate all guns, banning them is a bad idea since its pretty much unenforceable.",
0024,00038520,00000003,True,Pro,4,4,4,4,Gun Ban,"Firstly what do you mean by ""common sense"". And there is no difference between a kid using a gun to defend themselves and an individual who is in a stressful situation and has no experience in handling a weapon. There isn't a 100% for sure way to say that the 2nd amendment will always stay valid. So many things can happen in the near future that can change everything. Overall, there should be a ban on guns or some sort of gun restrictions. Events can become extremely dangerous and uncontrollable when civilians have guns and they become even more dangerous when they don't even know how to use them.",
0024,00039872,00000001,True,Pro,2,2,1,1,Gun Ban,I think a Gun Ban would be good for America. Rules -FF is an automatic loss -Round 1 is acceptance only -No semantics about rules or definitons BoP is on both pro and con. Defintions: Gun Ban- A national ban on guns; owning a gun would be an illegal act. Ban- to officialy prohibit; to stop the use of We will not be arguing for the constiutionality of the Gun Ban rather would it be good for the public. Happy to debate taj,
0024,00044253,00000004,True,Con,4,4,4,4,gun ban,"I am only aware of the debate topic because of the title. If what you are proposing is a full on gun ban, then how do you propose it is done. In what way is it possible to magically get rid of all guns? If the government were to ask everyone to hand there guns in then only law abiding citizens would comply, then only criminals would own guns, then who has the power? Despite the fact that it was senseless, I will respond to your side of the argument. You are proposing that if no one has a gun, then no one has power over one another. At least that's what I believe you think, as you hadn't gone as far as to state what you meant. In that case then people would resort to other weapons, or make there own guns. In any way, the can of worms has been opened, and making a law that disarms no one except the law abiding citizen will do nothing to help matters. The safest way to keep us safe is to let us arm ourselves if we want and for the government to do its best to keep guns out of the hands of dangerous people. In short guns will never go away because if we ban them then the black market will prevail.",
0025,00000092,00000001,True,Pro,4,3,4,4,Law against Racism,"I'd like to open up by pointing out that I'm not against racism. I am starting this debate to get the hang of the topic so soon I can make one for the position I fully stand behind. With that being said you (con) also do not have to be a racist to debate back. I'd also like to point out that by ""racism"" I'm more specifically referring to Caucasian towards black. I am fully aware that black people can also be racists and that there are other ethnicity's that are discriminated but I'd like to only talk about black. My opening argument: Black people have been discriminated against for centuries. They have been used as slaves and segregated. Racism is rude, insensitive and hurtful. Not only does it harm people's feelings, but can also cause a certain friction between races of which can lead to a full out war. What happened in Ferguson serves as proof that prejudice between a cop and a black citizen led to riots. A Law that made prejudice illegal, meaning that people could no longer use racial slurs or express themselves in a way that could be harmful to a black person would make it so intrigues caused by those terms or behaviors would benefit society by making it so no one would get emotionally hurt and preventing fights.",
0025,00002439,00000002,True,Pro,1,1,1,1,White privilege is impossible and doesn't exist,"There seems to be a misunderstanding over the word 'rich', so I'm here to clear that up. This argument suggests that rich is perhaps on the level of a Gates or Buffet, yet in reality rich is simply a comparative term. This means that IN RELATION to the black and hispanic community of the USA (say) those who are caucasian tend to be financially much better off. According to this rich only means one thing: rich : having a lot of money and possessions another argument that shows that racism and classism have nothing to do with each other is this Appalachia, not Bed-Stuy, Sunset Park, or Compton, is the poorest part of America. Poverty doesn't equate to a dangeorus neighborhood. Factors such as crime, lack of father figure, corruption, urban decay lead to this. Segregation doesn't cause poverty. Spanish and black neighborhoods were some of the most superior neighborhoods during segregation. Blacks and Spanish built their own schools. Most white people are commoners, just like people of every other race. Racism has nothing to do with class. During Jim Crow, most Southerners were commoners who didn't like other races. Classism had nothing to do with racism ever. White privilege implies that rich people are responsible for racism. Dead wrong. In fact, the most common racism came from populists in the USA. Racism is in fact a tribal thing. White privilege doesn't exist. Does white favoritism (favoring of whites over other races in things like legal protection, rights, etc) exist? Yes. But not white privilege. IT just is impossible",
0025,00003745,00000001,True,Pro,4,3,3,1,Whites are inherently racist,"Whites have oppressed minority races for as long as they have existed. In today's time with the slaughter of innocent young men by racist police forces, we can see that such racism has not gone away. White people have not been able to respond for their crimes against humanity and are thus racist. It is born and bred into every child and this supposed ""social justice"" that we were promised is a farce done out of guilt. Whites do not feel for what we go through. They must pay reparations for generations of oppression and mindless racist slaughter, or else.",
0025,00003745,00000005,True,Con,4,3,3,4,Whites are inherently racist,"'Whites have oppressed minority races for as long as they have existed.' this is certainly true, however, i do not believe that whites are born to be racist, they are raised to be racist. The entire western culture is one of racism. However, not all whites accept societies attempt to make them racist. I will use myself as an example:, I am white, I was born and raised in the UK with a reasonable amount of racism around (mostly in the older generations). Yet I am not at all racist, I advocate for open borders, I support the black lives matter movement, I support the reform of all police. I am the opposite of racist and yet you label me as one just because I am white. You are yourself making a racist argument, that all Whites are inherently racist, that's a racist statement. I myself have many friends so I know how the younger people of today behave in terms of racism, the friends I have who are white, 1 is racist towards Muslims, the other 50+ actually shun that person for being a racist, we have many friends of eastern European or African descent who we treat with the utmost and equal respect as everyone else. Your argument is an incorrect stereotype.",
0025,00004752,00000001,True,Pro,2,1,1,3,Is Reverse Racism Real,"Racism is the belief that some races of people are superior to others. Races include Caucasians (Whites), Africans (Blacks), Latinos, Native Americans, Pacific Islanders, Asians, Middle Easterners, and South Asians (East Indians). Go ahead and prove that racism is not real.",
0025,00004752,00000002,False,Pro,-2,-2,-2,-2,Is Reverse Racism Real,"By ""reverse racism"" do you mean ""racism against whites""? That's what the term usually refers to.",None
0025,00014571,00000002,True,Pro,3,2,1,1,"Racism in America has always been white/non-white, not black/non-black or black/white","Slavery has taken a major effect in our society, Not true... racism was bought to America because Europeans (especially Protestant and Jews from Northern European countries) had feelings of superiority towards other races, white lead them to oppress the Native people and steal their land. but to argue your point, in history white men and women have been slaves. Sir, read my question. It's about white racism against non-white (hence ""white/non-white"") as opposed white or non-black racism against blacks (""black/non-black"";""black/white"") During the period of slavery there was nearly 10,000 free black slaves, which most of them owned black slaves themselves. It's not the issue at hand here sir. Racism has affected all non-whites in America All non-black victims of white lynching. I didn't add any black photos cause the main emphasis here is other races who were victims of lynching.",
0025,00018069,00000001,True,Pro,1,1,1,1,Does Chess Promotes Racism,"My argument: International Chess do not promote racial discrimination -White and black are two inverted basic colors. They can be used to describe Taoism in Chinese (An ancient religious tradition that describes the evil and the good). -The fact that this is called the ""International Chess"". Do you believe that black and white describes racism around the world? Is there racism in Asia that includes the color black and white?",
0025,00028031,00000003,True,Pro,2,1,1,1,"Racism in America has always been white/non-white, not black/non-black or white","With this we can see that the this White on White Racism is outside of the resolution and thus Con wins the debate. I think you read it wrong. I meant black/non-black or black/white. There's a reason the white was on the other side of the slash. But to disprove your case: the Irish, Italians and Spanish were not always considered white either. Anyways, more examples of racism being directed at non-whites altogether not just blacks: Mexicans lynched Santa Cruz, California More pictures of Mexicans lynched Japanese lynched",
